count	mean	std	min	25%	50%	75%	max
1285642.0	958.116782121306	728.536548632577	102.0	453.0	819.0	1257.0	24615.0
1285642.0	0.13612813347528085	0.19413631329975223	0.0	0.0142067876874507	0.0481452249408051	0.175217048145225	1.0
1285642.0	0.13522741836228966	0.1932935302121455	0.0	0.014018691588785	0.0485981308411215	0.173831775700935	1.0
